timestamp,hour,dam_lmp,rtm_lmp,date,note
2026-01-23 01:00:00,1,9.69,11.53,2026-01-23,[PROXY DATA]
2026-01-23 02:00:00,2,35.79,40.23,2026-01-23,[PROXY DATA]
2026-01-23 03:00:00,3,22.48,17.84,2026-01-23,[PROXY DATA]
2026-01-23 04:00:00,4,18.43,19.88,2026-01-23,[PROXY DATA]
2026-01-23 05:00:00,5,37.29,32.91,2026-01-23,[PROXY DATA]
2026-01-23 06:00:00,6,21.95,29.14,2026-01-23,[PROXY DATA]
2026-01-23 07:00:00,7,17.3,18.76,2026-01-23,[PROXY DATA]
2026-01-23 08:00:00,8,19.32,18.72,2026-01-23,[PROXY DATA]
2026-01-23 09:00:00,9,49.07,37.77,2026-01-23,[PROXY DATA]
2026-01-23 10:00:00,10,15.03,17.71,2026-01-23,[PROXY DATA]
2026-01-23 11:00:00,11,51.46,43.22,2026-01-23,[PROXY DATA]
2026-01-23 12:00:00,12,5.42,5.92,2026-01-23,[PROXY DATA]
2026-01-23 13:00:00,13,50.76,62.98,2026-01-23,[PROXY DATA]
2026-01-23 14:00:00,14,32.93,29.65,2026-01-23,[PROXY DATA]
2026-01-23 15:00:00,15,52.04,47.87,2026-01-23,[PROXY DATA]
2026-01-23 16:00:00,16,61.86,66.54,2026-01-23,[PROXY DATA]
2026-01-23 17:00:00,17,88.39,93.66,2026-01-23,[PROXY DATA]
2026-01-23 18:00:00,18,71.75,75.38,2026-01-23,[PROXY DATA]
2026-01-23 19:00:00,19,62.64,66.5,2026-01-23,[PROXY DATA]
2026-01-23 20:00:00,20,35.57,41.97,2026-01-23,[PROXY DATA]
2026-01-23 21:00:00,21,34.1,37.49,2026-01-23,[PROXY DATA]
2026-01-23 22:00:00,22,26.04,24.32,2026-01-23,[PROXY DATA]
2026-01-23 23:00:00,23,27.82,38.46,2026-01-23,[PROXY DATA]
2026-01-24 00:00:00,0,34.09,36.01,2026-01-24,[PROXY DATA]
2026-01-24 01:00:00,1,-0.76,-0.74,2026-01-24,[PROXY DATA]
2026-01-24 02:00:00,2,3.58,3.43,2026-01-24,[PROXY DATA]
2026-01-24 03:00:00,3,28.68,32.37,2026-01-24,[PROXY DATA]
2026-01-24 04:00:00,4,21.81,27.59,2026-01-24,[PROXY DATA]
2026-01-24 05:00:00,5,17.55,22.0,2026-01-24,[PROXY DATA]
2026-01-24 06:00:00,6,24.54,14.48,2026-01-24,[PROXY DATA]
2026-01-24 07:00:00,7,31.53,35.86,2026-01-24,[PROXY DATA]
2026-01-24 08:00:00,8,23.92,23.12,2026-01-24,[PROXY DATA]
2026-01-24 09:00:00,9,24.1,22.01,2026-01-24,[PROXY DATA]
2026-01-24 10:00:00,10,26.67,6.95,2026-01-24,[PROXY DATA]
2026-01-24 11:00:00,11,12.58,13.95,2026-01-24,[PROXY DATA]
2026-01-24 12:00:00,12,29.22,22.48,2026-01-24,[PROXY DATA]
2026-01-24 13:00:00,13,3.89,3.77,2026-01-24,[PROXY DATA]
2026-01-24 14:00:00,14,36.67,38.36,2026-01-24,[PROXY DATA]
2026-01-24 15:00:00,15,48.23,51.45,2026-01-24,[PROXY DATA]
2026-01-24 16:00:00,16,57.79,55.22,2026-01-24,[PROXY DATA]
2026-01-24 17:00:00,17,78.67,66.16,2026-01-24,[PROXY DATA]
2026-01-24 18:00:00,18,77.75,86.09,2026-01-24,[PROXY DATA]
2026-01-24 19:00:00,19,51.69,50.24,2026-01-24,[PROXY DATA]
2026-01-24 20:00:00,20,5.27,4.55,2026-01-24,[PROXY DATA]
2026-01-24 21:00:00,21,10.49,14.68,2026-01-24,[PROXY DATA]
2026-01-24 22:00:00,22,16.82,19.43,2026-01-24,[PROXY DATA]
2026-01-24 23:00:00,23,23.11,23.01,2026-01-24,[PROXY DATA]
2026-01-25 00:00:00,0,36.61,39.77,2026-01-25,[PROXY DATA]
2026-01-25 01:00:00,1,11.05,10.95,2026-01-25,[PROXY DATA]
2026-01-25 02:00:00,2,22.0,22.98,2026-01-25,[PROXY DATA]
2026-01-25 03:00:00,3,10.7,10.49,2026-01-25,[PROXY DATA]
2026-01-25 04:00:00,4,12.42,14.03,2026-01-25,[PROXY DATA]
2026-01-25 05:00:00,5,2.88,2.24,2026-01-25,[PROXY DATA]
2026-01-25 06:00:00,6,13.24,13.46,2026-01-25,[PROXY DATA]
2026-01-25 07:00:00,7,11.14,14.48,2026-01-25,[PROXY DATA]
2026-01-25 08:00:00,8,18.69,20.36,2026-01-25,[PROXY DATA]
2026-01-25 09:00:00,9,46.08,47.01,2026-01-25,[PROXY DATA]
2026-01-25 10:00:00,10,12.93,12.02,2026-01-25,[PROXY DATA]
2026-01-25 11:00:00,11,55.91,65.98,2026-01-25,[PROXY DATA]
2026-01-25 12:00:00,12,30.24,34.19,2026-01-25,[PROXY DATA]
2026-01-25 13:00:00,13,26.54,26.23,2026-01-25,[PROXY DATA]
2026-01-25 14:00:00,14,14.02,14.63,2026-01-25,[PROXY DATA]
2026-01-25 15:00:00,15,50.96,49.54,2026-01-25,[PROXY DATA]
2026-01-25 16:00:00,16,47.81,53.27,2026-01-25,[PROXY DATA]
2026-01-25 17:00:00,17,68.34,78.18,2026-01-25,[PROXY DATA]
2026-01-25 18:00:00,18,88.48,84.25,2026-01-25,[PROXY DATA]
2026-01-25 19:00:00,19,38.37,36.56,2026-01-25,[PROXY DATA]
2026-01-25 20:00:00,20,41.15,40.89,2026-01-25,[PROXY DATA]
2026-01-25 21:00:00,21,17.4,19.77,2026-01-25,[PROXY DATA]
2026-01-25 22:00:00,22,23.9,32.28,2026-01-25,[PROXY DATA]
2026-01-25 23:00:00,23,44.05,47.57,2026-01-25,[PROXY DATA]
2026-01-26 00:00:00,0,30.48,31.76,2026-01-26,[PROXY DATA]
2026-01-26 01:00:00,1,46.45,46.54,2026-01-26,[PROXY DATA]
2026-01-26 02:00:00,2,33.19,33.73,2026-01-26,[PROXY DATA]
2026-01-26 03:00:00,3,17.95,16.96,2026-01-26,[PROXY DATA]
2026-01-26 04:00:00,4,32.29,29.34,2026-01-26,[PROXY DATA]
2026-01-26 05:00:00,5,36.37,32.34,2026-01-26,[PROXY DATA]
2026-01-26 06:00:00,6,37.86,36.76,2026-01-26,[PROXY DATA]
2026-01-26 07:00:00,7,15.36,19.39,2026-01-26,[PROXY DATA]
2026-01-26 08:00:00,8,29.27,34.38,2026-01-26,[PROXY DATA]
2026-01-26 09:00:00,9,38.83,35.46,2026-01-26,[PROXY DATA]
2026-01-26 10:00:00,10,29.51,25.73,2026-01-26,[PROXY DATA]
2026-01-26 11:00:00,11,37.85,38.35,2026-01-26,[PROXY DATA]
2026-01-26 12:00:00,12,32.53,30.29,2026-01-26,[PROXY DATA]
2026-01-26 13:00:00,13,14.38,11.18,2026-01-26,[PROXY DATA]
2026-01-26 14:00:00,14,34.96,32.74,2026-01-26,[PROXY DATA]
2026-01-26 15:00:00,15,60.53,51.22,2026-01-26,[PROXY DATA]
2026-01-26 16:00:00,16,75.12,74.8,2026-01-26,[PROXY DATA]
2026-01-26 17:00:00,17,96.57,101.22,2026-01-26,[PROXY DATA]
2026-01-26 18:00:00,18,82.21,82.01,2026-01-26,[PROXY DATA]
2026-01-26 19:00:00,19,54.91,58.66,2026-01-26,[PROXY DATA]
2026-01-26 20:00:00,20,33.36,33.52,2026-01-26,[PROXY DATA]
2026-01-26 21:00:00,21,12.37,15.83,2026-01-26,[PROXY DATA]
2026-01-26 22:00:00,22,35.56,38.48,2026-01-26,[PROXY DATA]
2026-01-26 23:00:00,23,30.99,33.58,2026-01-26,[PROXY DATA]
2026-01-27 00:00:00,0,41.26,48.3,2026-01-27,[PROXY DATA]
2026-01-27 01:00:00,1,9.38,8.7,2026-01-27,[PROXY DATA]
2026-01-27 02:00:00,2,11.73,11.81,2026-01-27,[PROXY DATA]
2026-01-27 03:00:00,3,37.34,34.95,2026-01-27,[PROXY DATA]
2026-01-27 04:00:00,4,24.23,28.7,2026-01-27,[PROXY DATA]
2026-01-27 05:00:00,5,32.88,31.76,2026-01-27,[PROXY DATA]
2026-01-27 06:00:00,6,30.74,15.32,2026-01-27,[PROXY DATA]
2026-01-27 07:00:00,7,34.56,36.1,2026-01-27,[PROXY DATA]
2026-01-27 08:00:00,8,49.26,54.09,2026-01-27,[PROXY DATA]
2026-01-27 09:00:00,9,35.61,38.85,2026-01-27,[PROXY DATA]
2026-01-27 10:00:00,10,31.55,26.65,2026-01-27,[PROXY DATA]
2026-01-27 11:00:00,11,24.85,25.06,2026-01-27,[PROXY DATA]
2026-01-27 12:00:00,12,25.19,19.79,2026-01-27,[PROXY DATA]
2026-01-27 13:00:00,13,26.69,33.99,2026-01-27,[PROXY DATA]
2026-01-27 14:00:00,14,33.07,31.36,2026-01-27,[PROXY DATA]
2026-01-27 15:00:00,15,47.46,35.93,2026-01-27,[PROXY DATA]
2026-01-27 16:00:00,16,83.47,81.4,2026-01-27,[PROXY DATA]
2026-01-27 17:00:00,17,72.86,45.68,2026-01-27,[PROXY DATA]
2026-01-27 18:00:00,18,69.96,73.7,2026-01-27,[PROXY DATA]
2026-01-27 19:00:00,19,44.12,48.05,2026-01-27,[PROXY DATA]
2026-01-27 20:00:00,20,51.56,53.83,2026-01-27,[PROXY DATA]
2026-01-27 21:00:00,21,34.66,37.33,2026-01-27,[PROXY DATA]
2026-01-27 22:00:00,22,42.78,42.99,2026-01-27,[PROXY DATA]
2026-01-27 23:00:00,23,10.67,9.46,2026-01-27,[PROXY DATA]
2026-01-28 00:00:00,0,41.2,43.67,2026-01-28,[PROXY DATA]
2026-01-28 01:00:00,1,35.38,37.85,2026-01-28,[PROXY DATA]
2026-01-28 02:00:00,2,25.69,24.28,2026-01-28,[PROXY DATA]
2026-01-28 03:00:00,3,37.49,41.95,2026-01-28,[PROXY DATA]
2026-01-28 04:00:00,4,18.49,17.73,2026-01-28,[PROXY DATA]
2026-01-28 05:00:00,5,41.61,39.13,2026-01-28,[PROXY DATA]
2026-01-28 06:00:00,6,57.99,57.4,2026-01-28,[PROXY DATA]
2026-01-28 07:00:00,7,29.85,32.66,2026-01-28,[PROXY DATA]
2026-01-28 08:00:00,8,32.65,34.54,2026-01-28,[PROXY DATA]
2026-01-28 09:00:00,9,59.24,56.92,2026-01-28,[PROXY DATA]
2026-01-28 10:00:00,10,49.35,49.08,2026-01-28,[PROXY DATA]
2026-01-28 11:00:00,11,24.13,25.95,2026-01-28,[PROXY DATA]
2026-01-28 12:00:00,12,25.36,19.33,2026-01-28,[PROXY DATA]
2026-01-28 13:00:00,13,27.02,29.76,2026-01-28,[PROXY DATA]
2026-01-28 14:00:00,14,14.27,14.02,2026-01-28,[PROXY DATA]
2026-01-28 15:00:00,15,42.18,47.89,2026-01-28,[PROXY DATA]
2026-01-28 16:00:00,16,56.35,44.93,2026-01-28,[PROXY DATA]
2026-01-28 17:00:00,17,74.39,67.09,2026-01-28,[PROXY DATA]
2026-01-28 18:00:00,18,71.78,60.57,2026-01-28,[PROXY DATA]
2026-01-28 19:00:00,19,52.21,57.21,2026-01-28,[PROXY DATA]
2026-01-28 20:00:00,20,52.81,48.38,2026-01-28,[PROXY DATA]
2026-01-28 21:00:00,21,20.32,18.2,2026-01-28,[PROXY DATA]
2026-01-28 22:00:00,22,42.21,44.86,2026-01-28,[PROXY DATA]
2026-01-28 23:00:00,23,25.93,26.38,2026-01-28,[PROXY DATA]
2026-01-29 00:00:00,0,37.41,44.97,2026-01-29,[PROXY DATA]
2026-01-29 01:00:00,1,32.8,38.82,2026-01-29,[PROXY DATA]
2026-01-29 02:00:00,2,11.23,13.05,2026-01-29,[PROXY DATA]
2026-01-29 03:00:00,3,29.29,27.53,2026-01-29,[PROXY DATA]
2026-01-29 04:00:00,4,26.7,26.48,2026-01-29,[PROXY DATA]
2026-01-29 05:00:00,5,30.61,28.93,2026-01-29,[PROXY DATA]
2026-01-29 06:00:00,6,33.87,36.64,2026-01-29,[PROXY DATA]
2026-01-29 07:00:00,7,63.66,64.89,2026-01-29,[PROXY DATA]
2026-01-29 08:00:00,8,30.35,28.81,2026-01-29,[PROXY DATA]
2026-01-29 09:00:00,9,35.43,37.64,2026-01-29,[PROXY DATA]
2026-01-29 10:00:00,10,22.92,23.29,2026-01-29,[PROXY DATA]
2026-01-29 11:00:00,11,23.73,27.69,2026-01-29,[PROXY DATA]
2026-01-29 12:00:00,12,22.75,23.32,2026-01-29,[PROXY DATA]
2026-01-29 13:00:00,13,44.67,37.0,2026-01-29,[PROXY DATA]
2026-01-29 14:00:00,14,47.45,53.73,2026-01-29,[PROXY DATA]
2026-01-29 15:00:00,15,46.35,52.11,2026-01-29,[PROXY DATA]
2026-01-29 16:00:00,16,58.41,43.61,2026-01-29,[PROXY DATA]
2026-01-29 17:00:00,17,89.26,80.77,2026-01-29,[PROXY DATA]
2026-01-29 18:00:00,18,65.57,61.13,2026-01-29,[PROXY DATA]
2026-01-29 19:00:00,19,57.0,49.11,2026-01-29,[PROXY DATA]
2026-01-29 20:00:00,20,36.64,47.65,2026-01-29,[PROXY DATA]
2026-01-29 21:00:00,21,14.11,16.8,2026-01-29,[PROXY DATA]
2026-01-29 22:00:00,22,48.97,55.77,2026-01-29,[PROXY DATA]
2026-01-29 23:00:00,23,50.05,51.37,2026-01-29,[PROXY DATA]
2026-01-30 00:00:00,0,30.65,25.21,2026-01-30,[PROXY DATA]
2026-01-30 01:00:00,1,20.05,25.88,2026-01-30,[PROXY DATA]
2026-01-30 02:00:00,2,28.13,29.44,2026-01-30,[PROXY DATA]
2026-01-30 03:00:00,3,28.71,30.06,2026-01-30,[PROXY DATA]
2026-01-30 04:00:00,4,32.6,28.01,2026-01-30,[PROXY DATA]
2026-01-30 05:00:00,5,48.82,50.68,2026-01-30,[PROXY DATA]
2026-01-30 06:00:00,6,28.28,28.16,2026-01-30,[PROXY DATA]
2026-01-30 07:00:00,7,24.62,23.63,2026-01-30,[PROXY DATA]
2026-01-30 08:00:00,8,21.45,26.23,2026-01-30,[PROXY DATA]
2026-01-30 09:00:00,9,33.03,33.12,2026-01-30,[PROXY DATA]
2026-01-30 10:00:00,10,30.0,29.28,2026-01-30,[PROXY DATA]
2026-01-30 11:00:00,11,51.93,48.56,2026-01-30,[PROXY DATA]
2026-01-30 12:00:00,12,24.19,23.08,2026-01-30,[PROXY DATA]
2026-01-30 13:00:00,13,33.09,39.58,2026-01-30,[PROXY DATA]
2026-01-30 14:00:00,14,30.2,28.91,2026-01-30,[PROXY DATA]
2026-01-30 15:00:00,15,67.46,57.25,2026-01-30,[PROXY DATA]
2026-01-30 16:00:00,16,98.72,95.01,2026-01-30,[PROXY DATA]
2026-01-30 17:00:00,17,77.23,98.71,2026-01-30,[PROXY DATA]
2026-01-30 18:00:00,18,66.33,63.95,2026-01-30,[PROXY DATA]
2026-01-30 19:00:00,19,61.93,61.06,2026-01-30,[PROXY DATA]
2026-01-30 20:00:00,20,42.38,29.04,2026-01-30,[PROXY DATA]
2026-01-30 21:00:00,21,54.46,45.88,2026-01-30,[PROXY DATA]
2026-01-30 22:00:00,22,37.41,34.56,2026-01-30,[PROXY DATA]
2026-01-30 23:00:00,23,24.19,31.18,2026-01-30,[PROXY DATA]
2026-01-31 00:00:00,0,37.49,48.62,2026-01-31,[PROXY DATA]
2026-01-31 01:00:00,1,33.06,35.62,2026-01-31,[PROXY DATA]
2026-01-31 02:00:00,2,29.61,31.23,2026-01-31,[PROXY DATA]
2026-01-31 03:00:00,3,25.85,20.82,2026-01-31,[PROXY DATA]
2026-01-31 04:00:00,4,32.56,33.28,2026-01-31,[PROXY DATA]
2026-01-31 05:00:00,5,33.79,32.07,2026-01-31,[PROXY DATA]
2026-01-31 06:00:00,6,40.91,47.12,2026-01-31,[PROXY DATA]
2026-01-31 07:00:00,7,35.14,39.36,2026-01-31,[PROXY DATA]
2026-01-31 08:00:00,8,28.39,31.25,2026-01-31,[PROXY DATA]
2026-01-31 09:00:00,9,35.2,36.92,2026-01-31,[PROXY DATA]
2026-01-31 10:00:00,10,38.8,38.51,2026-01-31,[PROXY DATA]
2026-01-31 11:00:00,11,14.52,15.27,2026-01-31,[PROXY DATA]
2026-01-31 12:00:00,12,28.74,28.68,2026-01-31,[PROXY DATA]
2026-01-31 13:00:00,13,19.6,19.98,2026-01-31,[PROXY DATA]
2026-01-31 14:00:00,14,24.66,26.44,2026-01-31,[PROXY DATA]
2026-01-31 15:00:00,15,57.9,36.2,2026-01-31,[PROXY DATA]
2026-01-31 16:00:00,16,57.01,50.62,2026-01-31,[PROXY DATA]
2026-01-31 17:00:00,17,67.44,57.42,2026-01-31,[PROXY DATA]
2026-01-31 18:00:00,18,41.44,33.41,2026-01-31,[PROXY DATA]
2026-01-31 19:00:00,19,48.48,47.01,2026-01-31,[PROXY DATA]
2026-01-31 20:00:00,20,35.11,39.82,2026-01-31,[PROXY DATA]
2026-01-31 21:00:00,21,51.8,31.94,2026-01-31,[PROXY DATA]
2026-01-31 22:00:00,22,20.63,15.55,2026-01-31,[PROXY DATA]
2026-01-31 23:00:00,23,25.43,19.78,2026-01-31,[PROXY DATA]
2026-02-01 00:00:00,0,33.39,33.56,2026-02-01,[PROXY DATA]
2026-02-01 01:00:00,1,38.69,43.69,2026-02-01,[PROXY DATA]
2026-02-01 02:00:00,2,18.62,21.88,2026-02-01,[PROXY DATA]
2026-02-01 03:00:00,3,23.11,22.12,2026-02-01,[PROXY DATA]
2026-02-01 04:00:00,4,27.05,25.1,2026-02-01,[PROXY DATA]
2026-02-01 05:00:00,5,22.0,18.76,2026-02-01,[PROXY DATA]
2026-02-01 06:00:00,6,18.96,21.89,2026-02-01,[PROXY DATA]
2026-02-01 07:00:00,7,29.69,25.78,2026-02-01,[PROXY DATA]
2026-02-01 08:00:00,8,43.28,47.16,2026-02-01,[PROXY DATA]
2026-02-01 09:00:00,9,21.12,24.37,2026-02-01,[PROXY DATA]
2026-02-01 10:00:00,10,25.92,27.53,2026-02-01,[PROXY DATA]
2026-02-01 11:00:00,11,15.92,18.78,2026-02-01,[PROXY DATA]
2026-02-01 12:00:00,12,38.66,42.76,2026-02-01,[PROXY DATA]
2026-02-01 13:00:00,13,6.04,5.66,2026-02-01,[PROXY DATA]
2026-02-01 14:00:00,14,17.61,14.13,2026-02-01,[PROXY DATA]
2026-02-01 15:00:00,15,47.09,59.03,2026-02-01,[PROXY DATA]
2026-02-01 16:00:00,16,73.51,70.78,2026-02-01,[PROXY DATA]
2026-02-01 17:00:00,17,66.09,62.51,2026-02-01,[PROXY DATA]
2026-02-01 18:00:00,18,51.1,25.18,2026-02-01,[PROXY DATA]
2026-02-01 19:00:00,19,62.09,55.5,2026-02-01,[PROXY DATA]
2026-02-01 20:00:00,20,9.98,10.24,2026-02-01,[PROXY DATA]
2026-02-01 21:00:00,21,-0.55,-0.46,2026-02-01,[PROXY DATA]
2026-02-01 22:00:00,22,29.6,25.04,2026-02-01,[PROXY DATA]
2026-02-01 23:00:00,23,16.78,18.32,2026-02-01,[PROXY DATA]
2026-02-02 00:00:00,0,25.75,23.99,2026-02-02,[PROXY DATA]
2026-02-02 01:00:00,1,33.2,36.22,2026-02-02,[PROXY DATA]
2026-02-02 02:00:00,2,27.63,24.16,2026-02-02,[PROXY DATA]
2026-02-02 03:00:00,3,17.93,17.0,2026-02-02,[PROXY DATA]
2026-02-02 04:00:00,4,9.34,11.37,2026-02-02,[PROXY DATA]
2026-02-02 05:00:00,5,35.17,35.41,2026-02-02,[PROXY DATA]
2026-02-02 06:00:00,6,38.2,39.14,2026-02-02,[PROXY DATA]
2026-02-02 07:00:00,7,33.01,31.71,2026-02-02,[PROXY DATA]
2026-02-02 08:00:00,8,60.16,82.03,2026-02-02,[PROXY DATA]
2026-02-02 09:00:00,9,28.96,30.82,2026-02-02,[PROXY DATA]
2026-02-02 10:00:00,10,12.09,12.01,2026-02-02,[PROXY DATA]
2026-02-02 11:00:00,11,22.1,20.64,2026-02-02,[PROXY DATA]
2026-02-02 12:00:00,12,29.85,7.32,2026-02-02,[PROXY DATA]
2026-02-02 13:00:00,13,33.32,28.76,2026-02-02,[PROXY DATA]
2026-02-02 14:00:00,14,27.51,35.72,2026-02-02,[PROXY DATA]
2026-02-02 15:00:00,15,57.42,50.27,2026-02-02,[PROXY DATA]
2026-02-02 16:00:00,16,53.38,56.18,2026-02-02,[PROXY DATA]
2026-02-02 17:00:00,17,100.93,123.03,2026-02-02,[PROXY DATA]
2026-02-02 18:00:00,18,71.21,50.14,2026-02-02,[PROXY DATA]
2026-02-02 19:00:00,19,62.81,62.8,2026-02-02,[PROXY DATA]
2026-02-02 20:00:00,20,38.31,42.59,2026-02-02,[PROXY DATA]
2026-02-02 21:00:00,21,37.78,41.72,2026-02-02,[PROXY DATA]
2026-02-02 22:00:00,22,37.24,45.79,2026-02-02,[PROXY DATA]
2026-02-02 23:00:00,23,33.87,36.11,2026-02-02,[PROXY DATA]
2026-02-03 00:00:00,0,45.71,38.17,2026-02-03,[PROXY DATA]
2026-02-03 01:00:00,1,40.65,43.2,2026-02-03,[PROXY DATA]
2026-02-03 02:00:00,2,27.06,27.6,2026-02-03,[PROXY DATA]
2026-02-03 03:00:00,3,33.21,40.55,2026-02-03,[PROXY DATA]
2026-02-03 04:00:00,4,23.62,20.44,2026-02-03,[PROXY DATA]
2026-02-03 05:00:00,5,41.98,34.07,2026-02-03,[PROXY DATA]
2026-02-03 06:00:00,6,22.28,25.63,2026-02-03,[PROXY DATA]
2026-02-03 07:00:00,7,55.81,69.03,2026-02-03,[PROXY DATA]
2026-02-03 08:00:00,8,37.52,33.52,2026-02-03,[PROXY DATA]
2026-02-03 09:00:00,9,24.63,24.87,2026-02-03,[PROXY DATA]
2026-02-03 10:00:00,10,31.94,30.76,2026-02-03,[PROXY DATA]
2026-02-03 11:00:00,11,22.23,14.96,2026-02-03,[PROXY DATA]
2026-02-03 12:00:00,12,40.49,41.27,2026-02-03,[PROXY DATA]
2026-02-03 13:00:00,13,22.57,21.38,2026-02-03,[PROXY DATA]
2026-02-03 14:00:00,14,25.05,18.25,2026-02-03,[PROXY DATA]
2026-02-03 15:00:00,15,30.53,23.85,2026-02-03,[PROXY DATA]
2026-02-03 16:00:00,16,62.97,65.11,2026-02-03,[PROXY DATA]
2026-02-03 17:00:00,17,54.51,38.14,2026-02-03,[PROXY DATA]
2026-02-03 18:00:00,18,53.19,53.38,2026-02-03,[PROXY DATA]
2026-02-03 19:00:00,19,58.52,56.0,2026-02-03,[PROXY DATA]
2026-02-03 20:00:00,20,43.63,48.22,2026-02-03,[PROXY DATA]
2026-02-03 21:00:00,21,37.41,35.05,2026-02-03,[PROXY DATA]
2026-02-03 22:00:00,22,18.8,19.73,2026-02-03,[PROXY DATA]
2026-02-03 23:00:00,23,27.93,28.31,2026-02-03,[PROXY DATA]
2026-02-04 00:00:00,0,37.96,38.12,2026-02-04,[PROXY DATA]
2026-02-04 01:00:00,1,10.8,6.83,2026-02-04,[PROXY DATA]
2026-02-04 02:00:00,2,42.74,38.8,2026-02-04,[PROXY DATA]
2026-02-04 03:00:00,3,35.23,34.19,2026-02-04,[PROXY DATA]
2026-02-04 04:00:00,4,22.05,19.67,2026-02-04,[PROXY DATA]
2026-02-04 05:00:00,5,25.02,22.56,2026-02-04,[PROXY DATA]
2026-02-04 06:00:00,6,32.9,26.97,2026-02-04,[PROXY DATA]
2026-02-04 07:00:00,7,9.7,7.36,2026-02-04,[PROXY DATA]
2026-02-04 08:00:00,8,35.03,33.12,2026-02-04,[PROXY DATA]
2026-02-04 09:00:00,9,33.62,30.28,2026-02-04,[PROXY DATA]
2026-02-04 10:00:00,10,18.38,15.28,2026-02-04,[PROXY DATA]
2026-02-04 11:00:00,11,27.03,29.51,2026-02-04,[PROXY DATA]
2026-02-04 12:00:00,12,51.97,58.32,2026-02-04,[PROXY DATA]
2026-02-04 13:00:00,13,38.09,35.05,2026-02-04,[PROXY DATA]
2026-02-04 14:00:00,14,23.55,21.37,2026-02-04,[PROXY DATA]
2026-02-04 15:00:00,15,60.07,55.61,2026-02-04,[PROXY DATA]
2026-02-04 16:00:00,16,85.19,83.87,2026-02-04,[PROXY DATA]
2026-02-04 17:00:00,17,94.7,99.64,2026-02-04,[PROXY DATA]
2026-02-04 18:00:00,18,72.92,61.28,2026-02-04,[PROXY DATA]
2026-02-04 19:00:00,19,41.64,49.63,2026-02-04,[PROXY DATA]
2026-02-04 20:00:00,20,42.58,40.65,2026-02-04,[PROXY DATA]
2026-02-04 21:00:00,21,37.02,37.46,2026-02-04,[PROXY DATA]
2026-02-04 22:00:00,22,41.14,43.31,2026-02-04,[PROXY DATA]
2026-02-04 23:00:00,23,36.12,2.65,2026-02-04,[PROXY DATA]
2026-02-05 00:00:00,0,50.59,50.32,2026-02-05,[PROXY DATA]
2026-02-05 01:00:00,1,18.28,19.13,2026-02-05,[PROXY DATA]
2026-02-05 02:00:00,2,40.51,38.07,2026-02-05,[PROXY DATA]
2026-02-05 03:00:00,3,27.07,27.19,2026-02-05,[PROXY DATA]
2026-02-05 04:00:00,4,49.6,37.95,2026-02-05,[PROXY DATA]
2026-02-05 05:00:00,5,16.43,21.13,2026-02-05,[PROXY DATA]
2026-02-05 06:00:00,6,51.23,62.24,2026-02-05,[PROXY DATA]
2026-02-05 07:00:00,7,36.57,29.05,2026-02-05,[PROXY DATA]
2026-02-05 08:00:00,8,30.18,28.2,2026-02-05,[PROXY DATA]
2026-02-05 09:00:00,9,35.99,32.62,2026-02-05,[PROXY DATA]
2026-02-05 10:00:00,10,26.56,30.94,2026-02-05,[PROXY DATA]
2026-02-05 11:00:00,11,35.49,34.63,2026-02-05,[PROXY DATA]
2026-02-05 12:00:00,12,36.67,34.63,2026-02-05,[PROXY DATA]
2026-02-05 13:00:00,13,23.52,26.22,2026-02-05,[PROXY DATA]
2026-02-05 14:00:00,14,30.11,26.68,2026-02-05,[PROXY DATA]
2026-02-05 15:00:00,15,78.91,68.34,2026-02-05,[PROXY DATA]
2026-02-05 16:00:00,16,89.13,84.45,2026-02-05,[PROXY DATA]
2026-02-05 17:00:00,17,88.84,67.79,2026-02-05,[PROXY DATA]
2026-02-05 18:00:00,18,72.66,72.1,2026-02-05,[PROXY DATA]
2026-02-05 19:00:00,19,50.84,45.01,2026-02-05,[PROXY DATA]
2026-02-05 20:00:00,20,41.56,45.05,2026-02-05,[PROXY DATA]
2026-02-05 21:00:00,21,20.03,18.76,2026-02-05,[PROXY DATA]
2026-02-05 22:00:00,22,27.31,22.4,2026-02-05,[PROXY DATA]
2026-02-05 23:00:00,23,8.48,9.13,2026-02-05,[PROXY DATA]
2026-02-06 00:00:00,0,42.79,46.28,2026-02-06,[PROXY DATA]
2026-02-06 01:00:00,1,32.47,35.91,2026-02-06,[PROXY DATA]
2026-02-06 02:00:00,2,18.9,25.71,2026-02-06,[PROXY DATA]
2026-02-06 03:00:00,3,43.59,47.84,2026-02-06,[PROXY DATA]
2026-02-06 04:00:00,4,9.99,8.61,2026-02-06,[PROXY DATA]
2026-02-06 05:00:00,5,7.13,6.15,2026-02-06,[PROXY DATA]
2026-02-06 06:00:00,6,33.09,29.51,2026-02-06,[PROXY DATA]
2026-02-06 07:00:00,7,46.77,46.31,2026-02-06,[PROXY DATA]
2026-02-06 08:00:00,8,58.21,62.8,2026-02-06,[PROXY DATA]
2026-02-06 09:00:00,9,894.64,1039.48,2026-02-06,[PROXY DATA]
2026-02-06 10:00:00,10,43.34,39.19,2026-02-06,[PROXY DATA]
2026-02-06 11:00:00,11,29.94,29.33,2026-02-06,[PROXY DATA]
2026-02-06 12:00:00,12,28.33,22.26,2026-02-06,[PROXY DATA]
2026-02-06 13:00:00,13,41.0,38.01,2026-02-06,[PROXY DATA]
